node_id,x,y,demand_kg,priority,lb,ub,service_time_min
1,11.918600006442137,12.574879186720523,2.755180746540527,low,0.07321784145469501,240.0900284489585,1.3677298692971123
2,8.040390901839103,11.148055279528462,3.6550525952224633,high,0.1255796359621519,59.9470946420165,0.8112924473447877
3,8.89843340697666,7.483513139574413,3.040586964111106,medium,0.0,119.94234851357984,0.6760292964101653
4,8.987715439641384,8.266820247367157,0.7113507709510505,medium,0.08353148437394861,119.89422535554186,1.0974697541751297
5,11.788779710095298,12.495124444223588,3.6080862401899525,medium,0.03141770456069496,120.19495675743185,1.0078371579262813
6,11.89970789970397,11.24366267849675,3.7945436417685188,high,0.06513993764401578,60.08862596263112,0.6039028613291608
7,10.137880578722115,8.231037655624979,2.09776256585336,medium,0.0,119.92790724106354,1.212416657579876
8,11.827624929305388,8.892373118765065,3.55269635982924,medium,0.0,120.09963402771949,0.7588374539896502
9,11.787529310848775,10.039312993292313,2.7027170859626506,high,0.0,60.03968981247804,1.0385795953799035
10,11.402202800985435,9.914075076285561,2.651416475148696,medium,0.0,120.09268798212014,1.0312610954806967
11,11.436827401953108,11.676528007115293,4.4522551246054185,low,0.12993076485759364,239.6994218427433,0.848807854084908
12,9.064521693131706,9.761456054463824,3.9754058089550144,medium,0.0,120.10618429458404,1.1653159446641004
13,8.468220049791492,10.56502462985855,1.095087790325052,medium,0.15641307634704124,120.10799696819295,0.7701284521811822
14,8.525298422268524,9.25129173385927,2.7805050295286176,low,0.0,240.07599136486954,1.1724808178005228
15,10.238605855919321,10.159532894263336,0.5380425136799589,low,0.05681980784919211,239.78256534766876,0.7613929766997797
