node_id,x,y,demand_kg,priority,lb,ub,service_time_min
1,9.79888568705654,12.603815914137169,3.780220245974036,medium,0.0,120.03293757846201,1.2178700614945492
2,10.235223640042094,11.015969939792308,3.554694316072496,low,0.0,240.0923653482028,0.7154259355912408
3,9.69796512267267,10.371323564667353,1.4849964608971895,medium,0.0,120.01234025133769,1.1751156064272252
4,8.585231637904725,11.943681469084524,0.9008076459105707,low,0.13080216347739657,240.15997820746878,1.0485213046631539
5,10.205213915981929,9.98663470894279,1.6798823355262091,medium,0.0,119.87121305009849,0.7352092975139597
6,11.012507234113034,10.393991273021669,2.927603504003844,low,0.0,240.0649301712949,0.696969345234634
7,7.949747611192179,9.864403249215748,3.9266017889539766,low,0.0,240.25002081205994,0.7917305565834658
8,9.357684099224421,7.182107064232245,2.775986781352227,low,0.19999738754386032,239.9027755806799,0.7393061362290114
9,10.273046774855088,9.601358914212542,1.8525126289209894,medium,0.026158403212710665,119.94548718420123,1.286269503601405
10,9.416653557742482,8.613964789286467,1.8732791644991305,low,0.0,240.04878879702306,1.203495737339189
