node_id,x,y,demand_kg,priority,lb,ub,service_time_min
1,4.8222400510455365,14.487371273243275,3.2239987605801326,medium,0.03399292805770768,120.04095079642808,1.281655083427076
2,10.290081220625279,14.508859754194853,1.0765210117993238,low,0.0,240.06918724149028,1.3516486102274887
3,19.860745266091413,14.737853702882903,0.9672312789749848,low,0.022958440619070382,240.11346923480866,1.0286671547994608
4,0.19685880637476894,5.555193900168431,1.712505866197258,low,0.0008818049767386072,240.05353607424192,1.1552817424839896
5,13.423414662327716,13.035286025708626,2.5707717314008534,medium,0.031817247573039414,119.98386856927496,0.6333317730847087
6,14.312305255696465,15.818910174647204,2.906291474670663,low,0.27146665700777334,240.15685282718866,0.6175676752601753
7,14.082026079424548,13.037552637912086,4.005371283440564,low,0.36124012778221787,240.0251123101555,1.3003409140745463
8,5.678014049602284,7.653063110895417,3.1986225409210043,medium,0.07537451844124526,119.91413996086723,1.4365104128706747
9,11.818294336328222,18.17388902240855,1.5430817279489726,low,0.0,239.8586689711071,1.2728595306042663
10,15.852529074409954,8.61710407507929,4.380088870333287,high,0.0,60.05563556081731,0.8950606712676142
11,16.035748359664293,8.976352710158523,3.493740020076763,medium,0.0,119.6665351135348,0.9755138803301755
12,7.837118962040314,2.550000933718788,3.635099188936385,medium,0.05150916678197139,119.93033976065824,0.7942729092114984
13,12.93934293243937,0.16770440370289963,0.6449399957570741,low,0.0,240.02999229167574,1.029152376719484
14,11.156975044492706,11.622401471293545,0.9018187308490413,medium,0.15458887401636792,119.88114005244097,0.7809608437024488
15,12.53401006054318,16.177633990488374,3.3336780179944623,low,0.0,239.74369858009882,1.2845408368884201
16,14.017888309137152,4.833647237516018,1.6581964881377296,high,0.06259620082447484,59.92481116906718,0.7512029332400834
17,18.386808362975515,14.888510404606352,2.5545987408293818,low,0.0,239.85582006656261,0.6912918532474742
18,9.160650033207048,13.147157994148522,1.0056017840799414,low,0.0,240.0406630974867,0.680508291806569
19,1.619257952555988,19.521666318672082,1.0513364979490096,high,0.0,59.99786957375086,1.0408713972470993
20,13.644843001815605,0.2669726652893578,1.90005437043625,medium,0.21875735534328522,119.8316832846425,1.2098932481947604
21,18.646500302639765,14.959017285772623,4.3020182201299395,low,0.055640277197490824,239.9642773621623,1.1205878700771077
22,12.09979041106184,13.509754452620527,1.367837425828593,low,0.0,240.08957612532265,0.827824446976503
23,14.474567808648617,5.791661832596464,2.7679982082605585,low,0.0,240.10848797199773,0.5356160937820789
24,10.93315093615801,8.69965263945501,1.9166474232673418,low,0.0,240.0431234461156,1.0202646881567312
25,1.5013559111789876,16.26714766306216,3.94924340603668,high,0.10489838853028935,59.91394709611885,1.1817348384190258
26,13.525788831264924,13.457127165625685,3.7360978045228426,low,0.0,240.0258350273529,0.6161514019137381
27,4.147174096653252,10.849693198101114,3.4519689997286145,high,0.1835136405352357,59.79703010135151,0.6446929980784517
28,15.530322488401737,7.974093271009359,2.0621896666072876,low,0.05726589378560278,239.80391907179387,0.9373651872182052
29,12.750476960405857,0.8240321616283452,3.5205212794726046,high,0.0,60.042970458691954,1.34068123025382
30,4.2009176522302605,0.8480040570769298,4.208694232208188,medium,0.07809505432628754,120.19262842762956,1.3698586125941927
31,14.922258677880286,9.973588402276938,4.2370602354985145,low,0.0,239.89164879867218,1.207301162547384
32,19.338250312241787,0.34180422721283854,1.5252701431225177,high,0.0,59.93317648713611,1.2216181742830265
33,4.956245745020644,17.43878638347472,3.0160946544736302,low,0.20226537024428495,240.0319856977475,1.2559092242087255
34,14.985194946022062,9.567197459886659,4.479854566111055,high,0.03236527549839319,59.97101583833439,0.6552307649940066
35,10.911599212750982,9.007450490220496,3.358415183835342,medium,0.0,119.93234342723166,1.2490877485728942
36,17.770704997838795,15.542260093236592,2.9682203022261953,medium,0.029424247065283647,120.06389855666515,1.0299296590284
37,18.799090198009466,19.414235065638742,3.6937008416914705,low,0.0,239.99312838062139,0.7109366993191888
38,13.823045018997473,10.051909942853221,2.6055869539956675,medium,0.0,120.02379572801176,0.5189656206144558
39,10.732135821641895,18.799511400013508,4.04512908139068,low,0.0,240.0156572912546,0.6781449813007262
40,2.132182881965494,3.6287631138772247,2.869088098187417,medium,0.023466544184598703,120.197945194467,0.7312532603166505
41,11.126377699516961,16.005973358854757,0.7362986153922115,low,0.15496347661066454,239.77143389991275,0.7554373274257502
42,9.831500926270383,4.16347418358284,2.895502518854664,low,0.04214236140133462,239.97254219103587,0.8765820054671963
43,16.4108856780287,6.761358340306554,1.2463528716428809,low,0.0,239.78619009516447,1.1815124907094594
44,9.944936336360895,15.882797904340366,1.2425031083420435,high,0.08188965804939478,59.89426700905093,1.0772894821031622
45,7.035739757308914,17.722878188350357,0.8307222663377685,medium,0.2744175477744535,120.07866312251576,0.9175705757684802
46,5.1474680916235265,9.137258027729715,3.811740239414512,low,0.0,239.91707592649217,0.9711556192384493
47,4.901781573116959,16.977854689974098,2.6624587638978836,medium,0.06593171125833965,119.72562052808254,0.577349746738462
48,3.6752141455709086,5.996352299978593,0.6818261295520349,medium,0.05292366700337198,119.96078067539517,0.7979869666129366
49,19.73667819755578,18.687178961328627,0.6643115867862672,medium,0.0,120.18204063588466,1.1317528518075113
50,13.457363804769908,19.037152243680385,2.570242320539086,medium,0.0,119.82104974562553,0.822197192485687
51,13.447113935968588,7.873491845339553,1.4194059798351217,low,0.0,240.14043718402363,0.7184066591404606
52,2.0226130186519,15.99403981769832,2.301292780009314,medium,0.06025100893763833,120.07578376153565,1.1949802428165759
53,0.86238365797628,8.51529205932048,2.3611914409993577,low,0.0,239.90801173985486,1.217548458068205
54,3.1280776228358897,2.3911823486883477,0.5686221511638778,low,0.0,239.9732895072249,0.6504916203275364
55,11.170517563357667,18.885252769267076,3.6434901490050473,low,0.1461734458977199,240.04277202125422,1.182718190444988
56,6.507111957167872,3.390223391781104,0.6981024911603435,low,0.0,240.178889780025,1.489991576835627
57,7.923738446293324,11.815255878033131,1.6208778021681187,medium,0.0,120.1503158995113,1.280634685710642
58,11.157113759888205,4.862304574114454,2.2015963055699115,low,0.19056244509572645,240.18707108096424,1.3674933439980068
59,9.115288497772907,2.356520955231165,0.9176988362682943,medium,0.0,120.05455201686065,1.4602010673512809
60,14.989975599524058,14.181424997987284,0.5150344374302982,low,0.0,239.98578264890472,0.7281603586503774
61,17.111350025697064,18.135142443860556,0.5691409818697846,low,0.11424625868634887,239.96594422782545,1.2122163590722645
62,5.159791865708443,9.408471131970014,2.0001075007536238,high,0.0,60.10068681995474,1.032272318618435
63,7.339800750867824,0.7634455670158968,4.064732689778349,low,0.0,239.85090447819647,0.8844619183874218
64,5.367865618015304,4.479174865515445,3.2406017184588416,low,0.0,240.03460619785145,1.289069625220304
65,3.891084519492183,13.741396116332984,3.911022970605161,medium,0.0,119.95388411968108,0.8356832418558173
66,18.24941812430569,7.8133573430185965,1.2743149188514429,medium,0.010588219552730668,119.85885678231868,0.894967725103841
67,12.346933747888349,6.220063119814958,1.2487271281292602,low,0.07570036868840085,239.91951215768393,0.9660396240355125
68,12.562593836849869,14.408883090533724,3.6336039353426157,medium,0.0,120.14431038670558,1.1434717589111725
69,1.3555966587789503,10.544718494142476,3.627432914289313,high,0.1697148414843733,60.075911151786606,1.1288913767740316
70,8.404724909172996,6.419101534501078,3.431768137978615,low,0.0,240.04157685965524,1.2814668894154284
71,3.6729398527041623,19.97423420070655,3.67875948731838,medium,0.14139820412096485,120.03446993510731,1.0722653334769936
72,3.287468995551708,10.338614766894656,1.5217899934213515,low,0.0,239.96575583996193,1.4346662091090425
73,9.163402195058445,8.46468134618027,0.6138992265109522,medium,0.0,120.09196561426788,1.1667082104171118
74,15.364460767400823,10.618422705649165,3.227578241468474,low,0.029203782326763256,240.072353403012,0.7199541198903028
75,1.276111213322506,10.767152883277838,3.171074464721514,high,0.18029048077199106,59.987744809202816,0.895306153226142
76,17.71376099373858,7.8945323209791685,3.2454086468715335,medium,0.0,119.86176578009412,0.860287659027944
77,7.854607144723205,7.325939751735242,3.0685777024347956,medium,0.0,119.9249073922015,0.9052617982120953
78,13.846588334575072,1.3316122288542465,3.8267306155515888,low,0.021376937935672094,239.9107484994226,1.395326605680037
79,11.991081559824622,19.44521911273746,3.563836577164049,low,0.06913493500848024,239.86291592801265,1.1395309444222823
80,18.355453118059263,15.456018670524633,3.4386996082917265,medium,0.0,119.9942274635401,1.0755538326534222
81,13.833540071670928,16.312867080805542,1.7356955710471111,low,0.0,240.18089104637536,0.9718726402685202
82,5.082515395409242,1.5646896174832703,2.750091855847254,high,0.04676659278957742,59.787760894170866,1.208092012362637
83,1.578154184917071,18.071768532787203,2.4977080112327306,low,0.065944665993329,239.9681646386413,1.4856580826512082
