node_id,x,y,demand_kg,priority,lb,ub,service_time_min
1,7.852582541260355,8.407228532532626,1.7105170639998106,low,0.021191591342120508,239.93681018175644,1.088169446852298
2,12.723488845830435,10.169281458516945,2.566532451364616,medium,0.0,120.16478879615565,0.6024247750289135
3,8.440497736135477,13.33731998317722,0.7843179273789032,low,0.04730632017004805,240.14841908723093,0.9133393848851449
4,8.718731936709796,7.857490954923277,2.1988890376206838,low,0.0,240.126438765044,0.5393590387175812
5,8.560184366276795,11.92895588766769,0.8387556096148847,low,0.0,240.01386687796773,0.8361685946637958
6,10.801193237989148,11.733632445436372,3.613712623498109,high,0.0,60.1643778766654,0.7705259961399616
7,9.848357734602146,8.588515137479666,3.6578846357891783,high,0.0,60.05489888064378,0.9558302006701661
8,7.881025053079039,11.524741924794371,4.389499059439638,low,0.12970179262920903,239.8193956140376,1.2105038387284197
9,12.24579906572817,10.927742430633538,4.226049271558721,low,0.051597131922317845,239.94645970671414,0.7213404002008363
10,9.729464151417478,7.533422045783272,3.5023771329219984,high,0.11905353525715626,59.981338791915775,1.0907974703395202
11,10.147148401070789,12.166922155815492,2.6238878477488408,medium,0.17648071454979775,120.02650366498627,0.8046878707745334
12,9.829305839304336,9.324871974942198,3.0842873397325867,low,0.04391215988433063,239.78216668139038,1.069935049342405
13,7.7039666821454444,7.915233107706638,0.5804337491400164,medium,0.06721783565949455,119.86863105543574,1.0099565341552155
14,10.417255615687187,12.60293716807509,3.1546581427272793,low,0.15209758768835827,239.94769046770793,1.2070457725643702
15,10.087628874877927,6.579146355532703,2.2197429323537956,high,0.0,59.96906009180852,0.955000348786596
