node_id,x,y,demand_kg,priority,lb,ub,service_time_min
1,8.853182561131938,7.772518421085952,1.4142666150443866,high,0.2450386426702731,60.23676465627088,0.9524908095072195
2,9.59505131411806,10.515709581005959,1.6714351106495293,low,0.0,240.01199344715505,0.5045388620046402
3,14.148838114386738,10.524763970162494,2.077796692347738,medium,0.01888182215547855,119.9062322278294,0.9313691254214516
4,8.358773444548651,10.539203313472566,2.827587470408282,low,0.0,239.84346648734103,0.9114360800257664
5,8.548819057460172,11.065180951415744,3.8679002147555135,low,0.0,239.94934159698906,0.5383247888109324
6,9.135625633999716,8.516031953931837,0.6309788755618482,medium,0.0,119.89680151586766,1.1227001530538867
7,7.748130131121994,8.08127797527027,0.5785443273363877,low,0.0,240.26248097119154,1.0933666359491556
8,9.130403754793466,9.53551975797673,2.8143922491972164,low,0.0,239.87445134913665,1.178030357613205
9,12.230925992143636,12.239253661508593,4.35822903081959,low,0.19444157193990172,240.00650734467163,0.7061014545623562
10,9.336854529593944,9.183053050237982,1.12707612964654,low,0.0,240.18716884095977,1.2311192841387582
11,10.149297826289583,9.008488699228401,1.0478030540161876,medium,0.0,119.78716884245243,0.5349113239584411
12,11.051299370229795,12.861969499179274,2.4588524537233596,high,0.17854657095975163,60.00392896101846,0.9435171010323284
13,9.702159698766444,11.220073851645937,0.523415763303273,low,0.30062699371776014,240.0346209464641,1.2459349193342513
14,11.863957352057191,11.483876547059154,3.216753515703983,low,0.0,240.05585343840664,1.0866353533490636
15,9.834709723562364,8.276902273827412,3.4310363774656802,medium,0.0,120.11928954542573,1.4263808593079275
16,12.531849107408734,9.743258872008154,1.6167265972284386,low,0.0,239.8247092079731,0.5308666208323981
17,7.030317155361927,12.515210417433643,1.3119882276948562,low,0.0,240.0093006805052,1.3511034374127004
18,10.499832783531009,11.355446212042605,3.928796150058329,medium,0.0,120.23244185477728,0.5919905162538336
19,12.91470410587965,9.39302455991823,2.7332232043236897,medium,0.03235584845971858,119.81042579774376,1.1870701750962627
20,11.550142935658354,8.081345567111473,3.273468393580018,medium,0.15367780675260953,119.91875669511059,0.6770178466246478
21,9.473112476187358,10.207429763481205,3.7044798059434747,low,0.0,240.22803519283684,1.2941966098494553
22,10.171307341781251,7.386507767019332,1.8256491701295205,low,0.18434461141078315,239.64147330328257,0.5423784200115853
23,11.573258508718927,9.427880588747414,3.6538865413372617,medium,0.0,119.8734067595133,0.5889153880675542
24,11.640845569192045,11.067068393152475,0.6754028134928882,high,0.09274848978135684,60.195972754112944,0.6974703753404078
25,10.335432825420881,13.469633753443308,2.906732674437535,medium,0.0,119.92765905958426,0.7030101324780689
26,10.344600933046427,8.404073065100931,3.8621721347026434,medium,0.0,119.9935236907225,0.9442622031976377
27,11.104849311785658,11.478678423002188,2.086712081176013,high,0.0,60.02524635219207,1.219277400386558
28,9.22148249116178,10.281648901421057,2.0600094133367075,medium,0.0,119.94698635080546,1.101720996007523
29,6.850492220686036,10.651143642506208,3.8513106966844113,high,0.0,59.89400519060419,0.7680068017183713
30,11.79297740657805,12.533169552026346,2.7001340507012084,low,0.050130150717772784,240.0651754288015,0.9712943169386729
31,9.01403779927023,8.383545751878893,4.308283004978864,medium,0.0,120.00263212749906,0.7124654450719888
32,9.405674918903989,10.893959551921725,0.6671610344450989,low,0.11021137377827203,240.1905565302742,0.6666050575800088
33,12.33021416421331,11.634507501724931,2.7646772406261233,low,0.12144369040557487,239.9849067366652,1.3092472177378611
34,9.126980453267457,6.647960418356053,4.34511412637043,medium,0.0,120.07941559686724,0.8119690422460794
35,11.423983346728692,13.16532068442381,2.528638345527852,medium,0.0,119.94243144689192,1.1641027409965572
36,11.453175009531657,10.6400784733145,4.1853801779999396,low,0.11664371135567911,240.15085080224776,1.4099762340375583
37,11.193626487246474,9.391193007057993,3.642882425969779,low,0.0,240.0066643570533,1.464365895152875
38,8.47044165365859,11.232882957399088,3.109284880146077,high,0.0,60.340100581296866,0.7731700445614227
39,9.319899862978186,10.979706263991481,0.8129319084965632,low,0.0,240.07128079111695,1.0932956860302503
40,9.202073500108897,12.29545153818465,2.175211932262687,high,0.09677142616280604,59.94401151230142,1.2619613476703209
41,9.043793409522824,10.91185640120563,2.47469317073958,low,0.11220648921651091,239.6816916587451,1.3726901039928752
42,8.335319918810224,11.48965696267592,3.02308857528332,high,0.022541722137862527,59.9022823671655,1.064785260461723
43,8.215432470683037,8.886307544311425,4.165181155404603,medium,0.21214401711810676,120.15422145257345,0.6947791983461072
44,11.06885961914675,10.763831180327315,1.475615471021023,medium,0.09659257336724712,119.8478913081944,0.8306622939394592
45,10.403038860100908,10.242659998354632,1.1072762199026647,medium,0.0,119.96661065679395,0.5877745826281924
46,10.473301398437556,10.433772380618532,1.7920296788579861,high,0.0,60.071656517630906,1.4721891721662692
47,8.426912507100864,7.460200635651045,3.820090925983897,low,0.0,239.92206668056866,1.0145310563427938
48,10.845434527524494,12.518259976852594,0.9175722421634869,high,0.22993378251320515,59.92435404508741,1.4594420293262105
49,8.592697060546872,9.698011007671935,0.5950845732381063,low,0.07128733515254676,239.8225561727508,0.8846376992291977
50,10.71993567648656,11.48484842714134,3.2908139363452937,medium,0.10368110559736199,119.94775983559077,1.1613804599271695
