node_id,x,y,demand_kg,priority,lb,ub,service_time_min
1,5.32758122912589,11.844940241893456,1.7438799608678517,medium,0.1995281020297639,120.1457108908566,0.608770380153337
2,5.788737931821926,6.86745281208135,2.012493349179589,high,0.0,60.02591253525834,1.296073188828939
3,15.55501625396082,5.469505038137267,1.9630733639404925,low,0.0,240.03662011852114,1.0359834863882864
4,14.71495091972394,19.552672501839844,2.3258571181665006,low,0.03325943741587331,239.86340764772973,0.5434913342519968
5,8.280141423188446,0.09190146169825164,0.5629532868340315,low,0.019223409337822125,240.10005431829182,1.370305490513135
6,9.452783619534504,16.86680065434714,1.8510984743824679,low,0.0,239.9368391159993,0.5599424731685125
7,19.181625863815842,9.338231528423577,2.3069685447785875,medium,0.07102013868753546,119.80452214718525,0.5294057463305658
8,18.31219290841452,14.321907077102377,1.9765725725519556,high,0.0,60.0061147006843,0.5321018752007505
9,16.26529067155015,8.325751651805483,2.6839604073059298,low,0.035779166919115465,239.88009097712194,0.5407276327230124
10,6.602845264677759,1.0733711032553495,2.354842937408648,low,0.0,240.15928445775515,0.6027250341671055
11,15.133104749043335,19.295287278911943,2.9020261148014503,low,0.0,240.06303351214535,1.2288549477136554
12,10.10421381575783,8.455774196180656,2.3706298786807922,high,0.0,59.967552442881534,0.6166180852943186
13,8.987247073488547,3.2825334360148495,4.486389187172618,low,0.0,240.00077978816873,1.2746114919749678
14,4.736873140200082,19.707567138713053,2.115737715646851,low,0.0,239.8887404308457,1.0786402728609525
15,19.6929599715224,1.5329061143900025,3.599710766763929,low,0.0629482239447146,240.07652746092893,0.7921020570274592
